id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates
1612852890850164737,Bolsonaro fue dado de alta en Estados Unidos tras internación por dolor abdominal https://t.co/U7CR7oB9Np,2023-01-10T16:44:29+00:00,es,twitter,El Observador,@ObservadorUY,Cuenta del sitio uruguayo de noticias online El Observador. Contenido actualizado las 24 hs. Suscribite 👉 https://www.elobservador.com.uy/suscripcion,2009-07-06T16:48:48+00:00,840844,812,427344,3360,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612847256704524288,Vómito 🤮 me dió ese puto,2023-01-10T16:22:05+00:00,es,twitter,Omar Gómez Porto Moreira,@Omar84260964,"No tengo miedo de exponerme al ridículo'
 dijo- Lizy Tagliani",2019-02-23T03:36:09+00:00,197,209,4518,5494,Uruguay,UY,,Artigas,,"-30.58333, -57.0"
1612844917264453644,@Raforismos @WhatsApp Jajaj con diarrea.,2023-01-10T16:12:48+00:00,es,twitter,Pater Alberto ◼️◻️◼️,@PaterAlbertoFM,"Sacerdote 🇲🇽 en 🇺🇾. Párroco en San Francisco de Asís, Canelones | 11 Junio 2017 ✨Santos en potencia!",2022-07-16T01:08:47+00:00,7661,383,15893,42187,Uruguay,UY,,,,"-33.0, -56.0"
1612828627221053441,@sarubbibenitez voy a vomitar y vuelvo,2023-01-10T15:08:04+00:00,es,twitter,Juan Garneche,@juangarneche,,2013-01-21T10:48:42+00:00,264,218,22684,42209,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612824632155078656,@clonazefuckuuu Si los primeros meses pasaba pésimo con los vómitos pero se me pasaba exacto a los 4 meses. Además la parte final de los dos embarazos los pase en otoño/invierno entonces no padeci tanto calor. Las galletitas al agua ayudaban con las náuseas de la mañana.,2023-01-10T14:52:11+00:00,es,twitter,Mentirosa contumaz ✨,@RomiLangh,"Ya no estoy para esos trotes.
✊🏽💜",2010-01-04T17:15:50+00:00,1411,1158,26173,180785,Uruguay,UY,,,,"-33.0, -56.0"
1612821152468017153,"@clonazefuckuuu Los primeros 4 meses vivía para estar con vómitos y náuseas. Pero después que pasaba esa etapa me sentía maravillosa, independientemente de que tenía la cadera para tirar.",2023-01-10T14:38:22+00:00,es,twitter,Mentirosa contumaz ✨,@RomiLangh,"Ya no estoy para esos trotes.
✊🏽💜",2010-01-04T17:15:50+00:00,1411,1158,26173,180785,Uruguay,UY,,,,"-33.0, -56.0"
1612815254341259266,Arranque el día con un huevo podrido que me explotó en la mano cuando lo toque por vomitar no lo siguiente,2023-01-10T14:14:55+00:00,es,twitter,Clonazefain,@clonazefain,,2012-02-29T16:11:54+00:00,535,415,13492,17073,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612808381646897154,Les juego un vomito,2023-01-10T13:47:37+00:00,es,twitter,Débora,@Deboraubieta,"Mis amigxs me dicen B, vos no.",2010-06-12T18:33:33+00:00,459,303,26892,3818,Uruguay,UY,Dolores,Soriano,,"-33.53009, -58.21701"
1612807609223970819,"@farewellsoul A mi me dan náuseas aterrizar imagínate, no me recupero hasta que no me acueste",2023-01-10T13:44:33+00:00,es,twitter,Valen,@laughswithespos,Solía tener otra cuenta pero me la eliminaron ✊🏻,2020-08-20T17:52:36+00:00,682,598,99891,395,Uruguay,UY,,,,"-33.0, -56.0"
1612783315735420930,Nivel de lo di todo: por primera vez me dieron ganas de vomitar en el gimnasio,2023-01-10T12:08:01+00:00,es,twitter,𝚂iL ❤️‍🔥 #36303,@silberdunbarizz,Pero que sería la vida sin pasiones?,2019-02-26T15:30:50+00:00,1152,807,104974,86779,Uruguay,UY,Colonia del Sacramento,Colonia,,"-34.46262, -57.83976"
1612781331527647232,@lizzacosta_ @s0ff1313 De tripa?,2023-01-10T12:00:08+00:00,es,twitter,Br1,@Bruucedres,"cáncer ♋
todo se queda~",2020-10-10T11:02:57+00:00,35,58,863,3849,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612774367821275136,"""Agradecidos por las oraciones y mensajes de pronta recuperación"", escribió el expresidente de Brasil https://t.co/7by14AS471",2023-01-10T11:32:27+00:00,es,twitter,Telenoche,@TelenocheUy,"Informativos de @Canal4_UY 
Primero estás vos.",2010-10-15T18:08:31+00:00,274442,218,163577,1001,Uruguay,UY,,,,"-33.0, -56.0"
1612773661747937280,"Era mentira, no quiero vomitar mas 😭",2023-01-10T11:29:39+00:00,es,twitter,Mica Fernandez,@MICA_JOE,💫🔮show me something°• demonio hecho en mujer°• lucif°•leonina 🧜🏻‍♀️ °•media bruja °• argentina 💙🇦🇷 •snap- micaela_fernand🔮💫,2012-09-28T22:59:13+00:00,336,300,16779,20221,Uruguay,UY,Punta del Este,Maldonado,,"-34.96667, -54.95"
1612758795440033792,Me desperté a las 5 de la mañana a vomitar https://t.co/90b4xj5AZ4,2023-01-10T10:30:35+00:00,es,twitter,𝑴𝒂𝒄𝒂🦋,@macagarciaa23,,2020-07-24T01:26:27+00:00,74,135,834,4902,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612729956253007872,Hace 4 años que no viajo y ya me olvidaba el dolor de cabeza y las náuseas que me da viaje en ómnibus,2023-01-10T08:35:59+00:00,es,twitter,𝚎𝚕𝚎 𝚋𝚎 🤍,@luciabpiriz,12.08.2001 📍Paysandú- Uruguay,2012-03-31T18:32:43+00:00,1145,345,38810,2406,Uruguay,UY,,,,"-33.0, -56.0"
1612706916626747394,Que manera de vomitar,2023-01-10T07:04:26+00:00,es,twitter,Matias,@matiasburdette,...,2014-06-07T05:16:21+00:00,584,485,28004,6314,Uruguay,UY,,,,"-33.0, -56.0"
1612696367742476288,estoy manejando unos niveles de ansiedad que hasta náuseas tengo,2023-01-10T06:22:31+00:00,es,twitter,karenmicaela,@kpereyra17,A veces estudio psicología y de seguro estoy llorando por mi vida facultativa justo ahora,2014-07-12T00:06:20+00:00,542,682,22500,42706,Uruguay,UY,Dolores,Soriano,,"-33.53009, -58.21701"
1612693956214788096,@luaanamartinez_ vas a vomitar,2023-01-10T06:12:56+00:00,es,twitter,COKE🩸,@Cokeyoungfresh,"Vivamos con gloria o juremos con gloria morir.

LA SENSACIÓN
cokeyoungfresh
💙💛💙",2020-07-20T07:31:39+00:00,125,303,6709,84476,,,,,,
1612686489472696320,"Tengo nauseas por el perro viaje de regreso, ptm",2023-01-10T05:43:16+00:00,es,twitter,Jade | ʟᴀʏᴏ(ꪜ)ᴇʀ is coming,@hottestjungkook,only army | Anti de todo el kpop,2021-02-20T13:01:43+00:00,237,357,17150,29766,Uruguay,UY,,,,"-33.0, -56.0"
1612663239950622720,@JanusNoticias Diarrea por cagazo de volver se llama,2023-01-10T04:10:52+00:00,es,twitter,Alejandro Peña,@Alejope1970,Lic. en Cs. de la Comunicación en Publicidad y Relaciones Institucionales y Periodismo Escrito y Audiovisual. Diseñador Gráfico. Dibujante frustrado. Cinéfilo.,2010-10-02T04:36:56+00:00,168,219,1745,15940,Uruguay,UY,,,,"-33.0, -56.0"
1612654167776022529,Se agarró diarrea con toz https://t.co/1yawlw53eH,2023-01-10T03:34:49+00:00,es,twitter,El Cacho,@WalterXluna,"No seas prejuicioso, se curioso",2013-01-18T03:02:14+00:00,862,1233,23208,18127,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612642667992580098,hablemos de ese momento en el que pasas de oler el roquefort y querer vomitar a qué te empiece a gustar y comerlo con placer,2023-01-10T02:49:08+00:00,es,twitter,Facu,@FacuFajardo,⚽️🤞,2011-08-03T21:23:59+00:00,4531,541,28030,35674,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361"
1612630431999954945,"El expresidente de Brasil fue internado tras un fuerte dolor abdominal.

https://t.co/nGRjTS7J1l",2023-01-10T02:00:30+00:00,es,twitter,Telenoche,@TelenocheUy,"Informativos de @Canal4_UY 
Primero estás vos.",2010-10-15T18:08:31+00:00,274442,218,163577,1001,Uruguay,UY,,,,"-33.0, -56.0"
1612627483559444482,"Increíble lo que nos está costando cerrar los partidos, hay que trabajar en eso. Y más allá de que les veníamos dando tripa de lo lindo, nunca es admisible perder contra esa camiseta insulsa y fresca.",2023-01-10T01:48:47+00:00,es,twitter,Facu Bueno,@FacundoB1891,Peñarolense y ferrocarrilero.,2013-07-20T16:20:12+00:00,646,655,15776,36702,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612627043773997056,@AdnanvpPeixoto @nefridio Tiene https://t.co/vBuhuQTFot caga.,2023-01-10T01:47:03+00:00,es,twitter,Hebe,@Hebe40498486,Estamos juntos,2022-09-28T23:09:18+00:00,147,70,21964,21132,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612623023298990081,Colonia Express podes ir sacando el barco pija ese que tienen que hizo vomitar a todo el mundo,2023-01-10T01:31:04+00:00,es,twitter,Sari,@ledesmaasari,,2013-07-14T10:58:35+00:00,771,887,32736,19059,Uruguay,UY,,Lavalleja,,"-34.0, -55.0"
1612616014528667650,Prefiero morir antes que vomitar,2023-01-10T01:03:13+00:00,es,twitter,S☀️L,@solotxro,,2014-02-08T22:10:14+00:00,614,500,10888,24277,Uruguay,UY,,,,"-33.0, -56.0"
1612611034551812096,El kiwi es eficaz contra el estreñimiento https://t.co/LMQctSGshU,2023-01-10T00:43:26+00:00,es,twitter,Lilián  Recalde,@limareca66,"Trabajo en la salud desde 1988. Lic. en Psicología, Lic. en Registros Médicos, Administración,...",2010-06-18T23:58:39+00:00,333,922,38477,769,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612602596442660865,Y sigo con ganas de vomitar 🙄,2023-01-10T00:09:54+00:00,es,twitter,мιca,@MicaLapaz1,,2013-12-31T05:20:10+00:00,1354,1236,32719,5782,Uruguay,UY,Salto,Salto,,"-31.38333, -57.96667"
1612601638371442688,"Que @Subrayado le dé minutos de su informativo a ese engendro mediático que es ""Gran Hermano"" habla a las claras del nivel de mediocridad a la que ha caído ""el canal uruguayo"". Una mierda de programa que aplaude el ""rascabolismo"" y exalta la diarrea mental. Patético.",2023-01-10T00:06:05+00:00,es,twitter,Gonza Gallagher,@Silmaril_8880,"Políticamente incorrecto, a lo Seinfeld. De izquierda siempre. No los voté, no miro a Puglia ni escucho a Petinatti. celebro el Festivus y trabajo en Kramerica.",2021-12-25T23:33:19+00:00,1314,2344,9467,8266,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612595220646088705,@alvaroogllz tengo ganas de vomitar,2023-01-09T23:40:35+00:00,es,twitter,pau,@pawwwwlii,ig: pawwwwlii,2022-10-15T00:31:29+00:00,115,135,650,2165,,,,,,
1612594462315749377,"dios, estoy muy gorda, me doy tanto asco que quiero encerrarme en el baño a vomitar y no comer nunca más.",2023-01-09T23:37:35+00:00,es,twitter,mia,@annoyingmiia,"20. i'm still a believer, but i don't know why, i've never been a natural, all i do is try, try, try.",2021-07-29T03:59:03+00:00,53,49,1147,1467,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612586896848457730,"#Análisis de @claudioofantini | Internaron a Bolsonaro en EEUU por fuerte dolor abdominal. 

https://t.co/Ia8nxTX53O",2023-01-09T23:07:31+00:00,es,twitter,VTV Noticias,@vtvnoticiasuy,Edición Mediodía: Lun a Vie 13:00 hs. Edición Central: Lun a Vie 18:45 hs. Tercera edición a la medianoche. Por la pantalla de @VTVuruguay.,2016-06-29T15:36:39+00:00,18368,1373,25030,974,Uruguay,UY,,,,"-33.0, -56.0"
1612586603070775296,@Dqntee1 diarrea cronica y estabilidad emocional😕,2023-01-09T23:06:21+00:00,es,twitter,✨🌹Fraances🌹✨,@fraancesito,🔞 🇺🇾 Tweeteo cuando me aburro🙃 ig:@fraancesito_,2020-09-13T02:04:17+00:00,140,227,1193,2882,Uruguay,UY,,,,"-33.0, -56.0"
1612573773600903194,@Tiemot20 un olor a alcohol y sobaco tenía encima q me estaba por vomitar del asco,2023-01-09T22:15:22+00:00,es,twitter,𝖘𝖍𝖎𝖘𝖊𝖑🌸,@shi_ackerman,"Soraka Onlyflans-LAS🐇
Lol/Genshin player🌸
Tengo matecito y onlyfans 🌷
http://matecito.co/hii.imshisel/r… 🔞
http://bit.ly/3LUF4q5 🔞",2020-11-23T05:57:24+00:00,868,484,9622,20280,Uruguay,UY,,,,"-33.0, -56.0"
1612554849085804560,"@Subrayado Se llama diarrea, como todo milico, de carrera cagon!!!",2023-01-09T21:00:10+00:00,es,twitter,GUSTAVO,@GUSNEGRIAZUL,LIVERPOOL Y ATENAS.,2012-05-27T02:57:15+00:00,116,839,5714,1314,Uruguay,UY,Piriápolis,Maldonado,,"-34.86819, -55.27436"
1612552351075672096,diarrea crónica y amistades nuevas jajsjsjs mira q divino https://t.co/BUtiVpOxCx,2023-01-09T20:50:14+00:00,es,twitter,𝖓𝖊𝖌𝖗𝖆 ⁵³,@agusyar1,llenos d magia 💛🖤,2020-09-23T05:29:45+00:00,303,472,10896,33767,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612549879162716160,@MiltonAndrsAlm2 Será diarrea... porque este es otro milico cagón...,2023-01-09T20:40:25+00:00,es,twitter,Leopoldo Suescun (he/him/his),@leopoldosuescun,"Cristalógrafo, Químico, Investigador Científico, Profesor en FQ-UdelaR. 
#HidrogenoVerde
'La culpa es de Germán y todos los... los que son como yo' 
🏃🏻Running",2013-07-25T00:58:35+00:00,2133,2214,18997,53477,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612548372220485636,"Volvi a entrenar como antes y casi vomito ajajajajajaja, pero se volvió igual👏🏻",2023-01-09T20:34:26+00:00,es,twitter,Tobias🇳🇬,@Tobiaskanee_,,2022-06-20T10:51:04+00:00,165,150,3468,3691,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361"
1612546842172231680,"le tengo pánico a las gallinas, se me acerca este bicho y me termina matando por mis gritos. Miren esas patos por díos me vomito del miedo https://t.co/uXCEMlVV4n",2023-01-09T20:28:21+00:00,es,twitter,Pato,@p4too_,¿?,2012-12-12T17:59:31+00:00,404,398,8176,9380,Uruguay,UY,,,,"-33.0, -56.0"
1612545065808957440,que molestas las ganas de vomitar,2023-01-09T20:21:17+00:00,es,twitter,𝒜𝓏𝓊💙,@Azuufernandeezz,,2022-06-27T20:23:01+00:00,291,206,4012,12229,,,,,,
1612535014868099072,"Hace dos semanas que no paro de vomitar, coma o no vomito, harta",2023-01-09T19:41:21+00:00,es,twitter,Luletta,@IsusiLuli,,2020-06-17T01:03:38+00:00,152,185,1807,2818,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333"
1612523404266987533,lo q yo me vomito https://t.co/SYWo0b8f6e,2023-01-09T18:55:13+00:00,es,twitter,cata,@catuplch,˙ᵕ˙,2022-07-19T01:13:01+00:00,8,8,528,891,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612513801324093443,@underpoch Diarrea,2023-01-09T18:17:03+00:00,es,twitter,Nano del Chuy,@nanodelchuy,De Peñarol y la UA,2014-06-27T00:17:31+00:00,7967,3261,49951,88229,Uruguay,UY,,,,"-33.0, -56.0"
1612512119290748950,Bolsonaro fue internado de urgencia en un hospital de Orlando por fuerte dolor abdominal https://t.co/ZGJXS157SC,2023-01-09T18:10:22+00:00,es,twitter,𝘓𝖆rr𝓸𝖘𝖆 𝘈l𝖋r𝖊𝖉𝓸 🇺🇾,@Lrrs_lfrd,,2013-01-02T20:23:58+00:00,987,1009,24091,93466,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612511930383568897,"Jair M. Bolsonaro
@jairbolsonaro Fue internado de urgencia en 1 hospital de Orlando por fuerte dolor abdominal. El exmandatario se encuentra en Estados Unidos desde antes de la asunción de Lula",2023-01-09T18:09:37+00:00,es,twitter,𝘓𝖆rr𝓸𝖘𝖆 𝘈l𝖋r𝖊𝖉𝓸 🇺🇾,@Lrrs_lfrd,,2013-01-02T20:23:58+00:00,987,1009,24091,93466,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612510391279534082,Bolsonaro fue internado de urgencia en un hospital de Orlando por fuerte dolor abdominal https://t.co/GFKIzyvegw,2023-01-09T18:03:30+00:00,es,twitter,El Observador,@ObservadorUY,Cuenta del sitio uruguayo de noticias online El Observador. Contenido actualizado las 24 hs. Suscribite 👉 https://www.elobservador.com.uy/suscripcion,2009-07-06T16:48:48+00:00,840844,812,427344,3360,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612510249495191560,"Termine el wod sin vomitar 
Es un monton",2023-01-09T18:02:57+00:00,es,twitter,Clau ☠,@claudiaa_511,"los odio
🦀",2010-09-16T17:05:33+00:00,177,366,1998,6068,Uruguay,UY,Paysandú,Paysandú,,"-32.32139, -58.07556"
1612508805211865088,Bolsonaro fue internado de urgencia en un hospital de Orlando por fuerte dolor abdominal https://t.co/bgcW2tdWpU,2023-01-09T17:57:12+00:00,es,twitter,El Observador,@ObservadorUY,Cuenta del sitio uruguayo de noticias online El Observador. Contenido actualizado las 24 hs. Suscribite 👉 https://www.elobservador.com.uy/suscripcion,2009-07-06T16:48:48+00:00,840844,812,427344,3360,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612507834679189517,"Jajaja, anda a comprobar el "" fuerte dolor abdominal"" https://t.co/FnJmdaF3tc",2023-01-09T17:53:21+00:00,es,twitter,🌷Altamarga🌷,@altaamarga,"☺
De Paysandú
Vivo en Mdeo
Del otro lado
Ya fui y vine",2021-08-25T18:02:36+00:00,1754,2335,20267,35596,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612505291324592146,El expresidente de Brasil fue internado tras un fuerte dolor abdominal https://t.co/6gPEr7nrxp,2023-01-09T17:43:15+00:00,es,twitter,Telenoche,@TelenocheUy,"Informativos de @Canal4_UY 
Primero estás vos.",2010-10-15T18:08:31+00:00,274442,218,163577,1001,Uruguay,UY,,,,"-33.0, -56.0"
1612504671653924896,me tomé una chocolatada re podrida casi vomito,2023-01-09T17:40:47+00:00,es,twitter,"melina, no melissa",@meli_isv,vibing in the vortex,2016-12-28T03:26:41+00:00,419,129,13738,38256,Uruguay,UY,,,,"-33.0, -56.0"
1612503515175260183,"Que mal pase anoche, todo lo que vomite y lloré ptm",2023-01-09T17:36:11+00:00,es,twitter,Angie Bayardo,@BayardoAngie,ig: angie_bayardo,2017-02-15T20:45:59+00:00,186,170,1335,1324,,,,,,
1612501644050108429,El expresidente de Brasil fue internado tras un fuerte dolor abdominal https://t.co/qqP6VUXG1i,2023-01-09T17:28:45+00:00,es,twitter,Telenoche,@TelenocheUy,"Informativos de @Canal4_UY 
Primero estás vos.",2010-10-15T18:08:31+00:00,274442,218,163577,1001,Uruguay,UY,,,,"-33.0, -56.0"
1612498975055282179,"@ArgulFede @lilianyorugua Se queja de llena la doña.
Es empleada pública.

El olor a pucho y whisky de la foto, me da náuseas.",2023-01-09T17:18:09+00:00,es,twitter,AltaFacha Ⓜ️,@AltaFachaUy,"Mis opiniones son eso, mías.
No soy Troll, no te gastes.

Mis hashtag preferidos son
 #DatoMataRelato #AsiSon #YoNoMeOlvido",2010-03-23T20:02:54+00:00,19908,1648,51314,113665,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612487137995198476,Agustín soy yo en el cuarto cuando una de mis roommate se le ocurrió vomitar y yo dormía plácidamente o cuando se rompió la puerta del cuarto y todas estaban como locas y yo en el quinto sueño jajaja https://t.co/MfA3oOU6x9,2023-01-09T16:31:06+00:00,es,twitter,lily,@blueliliium,,2021-02-24T23:19:47+00:00,405,459,15481,18243,Uruguay,UY,,,,"-33.0, -56.0"
1612480087378493446,Perdón ese día estaba de tripa https://t.co/VD319ZsEvn,2023-01-09T16:03:05+00:00,es,twitter,Sr Ragnarson,@CamRagnarson,"Cosecha del 98 🍷
✨21/10/21✨
Per Aspera Ad Astra 💫
Diseñador Gráfico🧩",2012-08-07T14:08:54+00:00,743,562,27147,13711,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612473745322692608,momentos que me mantienen humilde: a los 5 minutos de subirme al barco pirata empecé a vomitar por la borda,2023-01-09T15:37:53+00:00,es,twitter,allelén,@AAlleB88,,2013-11-28T16:44:07+00:00,2182,1275,55044,135601,Uruguay,UY,,Canelones,,"-34.64444, -56.28861"
1612458546318163970,Diarrea crónica y alcohol vamos bien https://t.co/3HDEsz5l0M,2023-01-09T14:37:30+00:00,es,twitter,Agustina,@AgusArmellino,21✨ Fq 👩🏻‍🔬🍎 - ig: agus.armellino,2013-06-05T22:47:37+00:00,1890,778,39947,24241,Uruguay,UY,,Canelones,,"-34.64444, -56.28861"
1612456912674496518,"Diarrea crónica y hambre. 
Por lo menos voy a bajar los kilos que no pude en el 2022 https://t.co/o0BR3LAy98",2023-01-09T14:31:00+00:00,es,twitter,ᴀɴᴛᴏɴᴇʟʟᴀ,@bapae02,,2010-06-23T20:09:25+00:00,336,222,24089,5674,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1612444992059981826,"ya me desmayé dos veces en lo que va de la mañana y vomité como tres, aaa los años no vienen solos dicen",2023-01-09T13:43:38+00:00,es,twitter,vane blessed 🧢,@_vaneantt,since 2002,2020-12-06T16:35:54+00:00,1300,1289,16281,41565,Uruguay,UY,,,,"-33.0, -56.0"
1612438633339883522,¿Por qué nadie me avisó que al vomitar se me iba a quedar todo el olor a vómito en el septum? ¿Qué hago me pegó un tiro?🤡,2023-01-09T13:18:22+00:00,es,twitter,ෂ,@_s47urn4_,,2018-12-10T18:51:33+00:00,44,94,1648,4249,Uruguay,UY,,,,"-33.0, -56.0"
1612432402017665025,"@AndreasinBoca Solo cuando levanto 280 kilos,un poco de náuseas.jajaaj",2023-01-09T12:53:36+00:00,es,twitter,LUNÁTICA,@carisinglamour,,2015-05-21T23:38:11+00:00,1064,329,64420,123567,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
